review_date,review_id,like_count,like_count_within_date_rank_pct,review
2026-02-07,38058348,16,1.0,역사시간에 배운 기억토대로ㅜㅜ더 집중해서 감상했어요 진짜 우느라 눈이 부어서 밤탱이가 됐어요 배우분들의 정잇는 연기가 너무 좋았고 정말 슬펐어요 #박지훈 님이랑 #유해진 님 케미가 정말 좋았어요🥹
2026-02-07,38058181,9,0.999163179916318,"단종의 환생 #박지훈 배우님 연기 너무 좋았어요.
#유해진 배우님과의 케미 너무 슬프고 감동적이였어요.
오랜만에 정말 재밌는 웰메이드 영화 본 것 같네요."
2026-02-07,38058538,5,0.998326359832636,김은희와 사는 남자...빈약한 연출력에 과도하게 어긋난 상상력이 청령포 절벽으로 추락한 영화
2026-02-08,38065269,20,1.0,"유해진 박지훈이 연기 다 이끌어나감 
#유해진  진짜 연기 미침
#박지훈 그냥 단종임
웃고 울면서 봄
유지태는 너무 꼴뵈기싫더라 하"
2026-02-08,38062270,10,0.9995824634655532,#박지훈 슬픈 눈빛이 다한 영화
2026-02-08,38062686,9,0.9991649269311064,"CG나 연출적인 부분, 서사 쌓는 과정 등 아쉬운 점이 많았습니다. 그러나 #유해진 배우와 #박지훈 배우의 눈빛과 연기가 최고였습니다. 대신 비중이 적더라도 논란있는 배우를 안썼다면 더 좋았을듯 하네요."
2026-02-09,38067939,10,1.0,"주연조연 모두 #최고의 연기력!
#박지훈 처연미에서 변해가는 눈빛!
#유해진 #최고!
#유지태 아! 정말 그 눈빛! #최고 악역!"
2026-02-09,38069433,9,0.9992395437262356,"#박지훈 에게 안빠질 수 없는 영화.
이 영화로 대중배우로 자리잡을 듯.
눈빛이 다했다."
2026-02-09,38070683,8,0.9984790874524716,박지훈 배우님 눈빛연기가 대박이에요…!! 진짜 너무 슬퍼서 펑펑 울었습니다ㅠ 설연휴 무대인사도 가는데 한번 더 봐도 또 엄청 울것같아요ㅜㅜㅜ #박지훈 배우님 진짜진짜진짜진짜 많이많이많이 사랑합니다❤
2026-02-10,38072633,16,1.0,부족한 연출로 떨어지는 몰입감
