term,tfidf_mean
연기들이,0.0009574306552118438
감동적,0.0009573409935879339
느낌이,0.0009532596383180789
어떤,0.0009442500923899038
나서,0.000943403668788285
계기가,0.0009404191849031033
아쉽다,0.0009375529174475286
보는데,0.0009356936982325447
또한,0.000929870286485
한번더,0.0009284715697253676
회차,0.0009282712002655915
되고,0.0009271167674008634
좋아,0.000926215616786373
너무나도,0.0009260110189868607
싶다,0.0009255873676315129
위해,0.000923923003752982
슬프게,0.0009228210292229436
보고싶어요,0.0009222419305734964
제발,0.0009208447669599925
좋다,0.0009199247269819701
생각,0.0009182474624284722
전개가,0.0009153662586115467
봅니다,0.0009117278786099968
응원합니다,0.0009106187604367834
생각하게,0.0009099182683258177
배우를,0.0009085373774456835
밖에,0.0009063991099667727
길게,0.0009059316185051809
박지훈님의,0.0009034710126625031
역사지만,0.0009019751678009275
대해서,0.000900459648362418
마지막이,0.0009001037138215551
있던,0.0009000932218734145
위한,0.0008986931642871371
했네요,0.0008983319801336686
좋겠어요,0.0008979045137801609
감동있게,0.00089637957558774
짧은,0.0008948782488354172
깊이,0.000893389228803557
괜찮은,0.0008919967682532147
모든게,0.0008908623675554701
내용은,0.0008896673321316967
모습이,0.0008888197628418985
비운의,0.0008874236560351206
전혀,0.000885697340643271
처음엔,0.0008843028165328533
못한,0.0008816302086466986
얼굴이,0.0008815977083500492
있었다,0.0008809417372322908
좋았네요,0.00087922729676941
슬펐음,0.0008769598186096495
박지훈배우님,0.0008767427622032916
볼수,0.0008764805812847952
전체적으로,0.0008748735065111169
감동의,0.0008725721587395469
박지훈과,0.0008720946630495489
아니,0.0008716241639891003
한명회가,0.0008686773685118955
스토리에,0.0008684008446800364
알지만,0.0008668163869293691
부분도,0.0008659578945684833
나름,0.0008645754762572137
절대,0.0008643833107773625
잔잔하게,0.0008642759296803881
뛰어난,0.0008641810116871728
초반,0.0008641644737263322
강을,0.0008627400006054382
아팠어요,0.0008613161164835706
미쳤다,0.0008608576448517933
다같이,0.0008601906039969045
않네요,0.0008594417311892463
보다,0.0008592259958223301
감동이었습니다,0.0008589164546521956
그럭저럭,0.0008585947659949448
많아서,0.0008578117954965438
사람들의,0.000854168128063625
기대없이,0.0008492415462159322
네이놈,0.0008478736378852399
같아,0.0008478530468317241
드디어,0.0008474743309532202
없었다,0.0008456709178046787
눈에,0.0008454735005506288
행복한,0.0008414574806492029
불구하고,0.0008413011527741162
명품,0.0008405485107330335
기대가,0.0008388128176224813
있었는데,0.0008386431836869179
서사가,0.0008384664358909243
몰입감도,0.0008381816612469782
최고예요,0.0008354216661921841
좋았지만,0.0008354010347325215
아프네요,0.0008353329292130952
알아서,0.0008342607239666341
했던,0.0008340953281504052
영화관에,0.0008333687829377668
감동적이네요,0.0008324027252861925
없어서,0.0008307892797828124
잘하시고,0.0008306569936221743
눈빛에,0.0008296489128940976
보며,0.0008294763813607266
연기의,0.0008293524815164077
미쳤음,0.0008253681601864912
웃으면서,0.0008249008300617565
새롭게,0.0008246564974105754
가즈아,0.0008233069037433629
나옴,0.000822400703927369
케미가,0.0008222515886747901
여운을,0.0008220629365089337
눈을,0.0008216427223073879
초반에,0.0008206286949776092
사람들,0.0008177983098328557
역시나,0.0008174138703757413
배우분들이,0.0008167611461981187
영화였네요,0.0008160424967504175
관객,0.000813932457734329
작품입니다,0.0008106954524019015
가자,0.0008074970390974361
마지막에는,0.0008068539586179444
알기에,0.0008056588573161745
꼭보세요,0.0008047827653694955
한명회의,0.0008020126285039221
처음으로,0.0008019050492107611
스포라,0.0008017026258112256
그럼에도,0.0008012775316356169
봤지만,0.0007989502103673208
